LOAD,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11
448,-0.007150305663533807,-0.02180541817258974,0.031890805004330725,-0.03293794964942154,-0.03285325527254823,-0.03286306773908554,-0.03186987151645515,0.02116151086391227,0.03290971870471382,0.03293998252264152,0.03288105507562311,21748976353763716e-22,-6029808828911243e-22,-0.0007446409965190526,-0.00851340363940245,-0.0015892896995353123,-0.003149662742713444,0.0031740834067245927,-10808626900560281e-21,-0.00791338541677622,0.008893775761526834,-0.0004738408104861258
461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,-0.004271803466749935,-0.01856719564574072,-0.03195279201848411,0.03199485217607667,-0.031995125100745314,-0.03195290012027119,0.03199527869608976,0.00750864596140044,-0.0319946882352764,-0.031999850926099915,0.0319960177170282,-0.0008438189848645195,6471235342664361e-20,-0.013793638264435026,0.010681171908359377,-0.01383407338567888,-0.005796816683235728,0.01383156380541728,-0.0053252067095099775,-0.013810037313666812,-0.013753383406269748,0.013833671824920124
164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,-4309876900071563e-20,-0.0007102312336841887,-0.004916187527901017,0.005140301937337111,-0.005134824493721435,-0.005099370472917197,0.005142428516948017,0.0008877173923899084,-0.005140742148758204,-0.005145838919508483,0.00514358575927315,-6019221687580956e-21,-689750496565833e-21,-0.0013721376661866153,0.000401990455349166,-0.0014494019259111146,-0.00010204065102552284,0.001456308279506921,-38001819205712994e-21,-0.001436702714249366,-0.0013838643472274398,0.0014572113264867959
71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,0.0015780116661926469,-0.005280560694205683,0.0148410023698059,0.014870659527106422,0.014861994772698672,-0.014826083952954261,0.014273772650640781,0.010244004357523373,-0.014867480509888176,-0.014875834263269772,-0.014869013490223404,-15798854994114597e-22,-15485007757998215e-22,-16969732013927263e-21,0.000496627117004253,-7743408640009664e-20,-6028735244228978e-20,0.0001447047663577089,-17757784829403045e-22,-0.0010794504349330991,-0.0016936148726845734,0.00175513808440049
553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,0.00012930241331254866,-0.005373017855616946,0.015188756894447764,0.015267496347209253,0.015226940370151154,-0.015216722621823053,-0.015245512153558072,0.009389258970341041,-0.01527058283047944,-0.015275758777259285,-0.015112987662508237,-5849943632840748e-21,-7772567366670646e-22,-0.003665268473081379,0.00296580901311172,-0.004811755131056944,-0.0008439908095133064,0.004925222584415245,-354918701001572e-19,-0.004956222177999348,-0.004881774540812567,0.0048687553800703665
614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,-0.0011962454321722271,0.01515445256266068,0.016198768273147812,-0.016469895410414215,-0.01630493352881557,-0.016323246247703982,-0.016400612232507883,0.010215710106583509,0.01647196196472067,0.016477896137481962,0.016431245944756978,0,0,0,0,0,0,0,0,0,0,0
266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,-5953830309010644e-20,-0.0003820225495148877,0.0037923625390427207,-0.003996609055174377,-0.003802862504460297,0.0040168296708986695,-0.003961150760068699,0.0009830440678393892,0.004018874944513917,0.00402354475863817,0.003979339300968859,-6244413892769751e-22,-9475935398017832e-22,-15406400948755894e-21,-9758623306684033e-20,-49195142731287e-18,0.0015193497367329278,7318020929791835e-20,-1925489551135584e-23,-0.0009982694668971281,-0.0014779615544134456,-5311890076409309e-23
658,-0.0005561575516237482,-0.007575771973373779,-0.017504270744020167,0.018273893778729122,-0.018264718281040926,-0.018233020281409273,0.018276547385150166,0.009603788801041735,-0.018275062952424093,-0.01827983340154926,0.01827671000037001,-1122683827947668e-20,-10987107773113847e-21,-9126280832022493e-21,-43209453953307886e-21,-7683032857142003e-22,-6585310479173545e-21,-58118015104136056e-21,-11361641063217798e-21,4979108516062203e-20,0.00039439527112125616,-28334520271233732e-21
644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,0.000451369864283957,-0.0018228842253044664,0.008351835355218329,0.008384467462943412,0.008374480357919545,-0.008339572090719283,-0.007717463419064596,0.004351637753804094,-0.008381375526767099,-0.008389829776087099,0.008138892805100606,-3245889848985106e-22,-3289121187632915e-22,-0.00010340145755108332,0.0009090863537612598,-0.0006547243126993063,-0.00013308404990093614,0.0009790316580298025,-8640900816397901e-22,-0.0015578836515901112,-0.0016688194193451439,0.0016978971503605472
98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,-0.00024318473997519963,-0.002085088272494262,0.007230439623074181,-0.007499975445312113,-0.007337399766565167,-0.007355649262265118,-0.007430345640817015,0.002926881289271488,0.007501938918841211,0.0075078970411078805,0.007461117661821837,-9080365327179818e-21,-9142221398750205e-21,-972206704530354e-20,-8737649899892563e-20,-10320921326467669e-21,-17055595703391324e-21,-6284549142060447e-21,-9080857847454382e-21,-3958255115033005e-20,0.0018031205541394757,-9495556844041353e-21
577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,0.000840470011618577,-0.0026885130476032026,0.010278973818809822,0.010306626939296626,0.010298850877949461,-0.010260642356398009,0.010103680893963962,0.0061958499657949195,-0.010302854350065282,-0.010311829689145346,-0.010309249496066597,-10979467973681878e-24,-11404548638793699e-24,8892558700998587e-22,10368678258342034e-21,2845363809549778e-21,-10812203932314413e-22,5026188498354067e-22,-1067553762751361e-23,-14922315480975223e-21,-0.00012260496769381235,0.00015665603408697437
140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,-0.0016390625518923896,-0.004076246908546244,-0.012835729455862976,0.01284931954231805,-0.012851373781910147,-0.012807679021841323,0.012848540146346399,-0.0052809986384591,-0.012848549243957508,-0.01285385405895545,0.012847570133305175,-0.0004613974008507993,4346423956969048e-21,-0.003494403878426311,0.003033452598537323,-0.003499130254514621,-0.0018358989505463663,0.0034973512360191583,-0.0020884643989734775,-0.0034910730640414778,-0.003488206985474973,0.003498031038193128
337,-0.0026226952164366546,-0.008452741282264364,-0.0010493177014521127,-0.018118389727611373,-0.018043765685743618,-0.01805502171708273,0.01780531347729364,-0.0010729690148220117,-0.017838772829858685,-0.01811997913519503,0.018052075609276907,-12848618713479087e-21,-12570917463788911e-21,-27630612854878667e-21,-0.0015639412118513552,-4361114758419382e-20,-7768560129778335e-20,5547929790167272e-20,-13003328662664071e-21,-0.0007104387141475543,-0.00311829984842657,-24280891688072126e-21
107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,-0.0005679157797441325,-0.0038136864650757385,-0.012360625809518466,0.012408868302851372,-0.012408635427421655,-0.012367191364781038,0.012409053728101305,0.0017232940787514917,-0.012408640054098252,-0.012413846237307458,0.01240981189581336,-12259193754304842e-22,30372639208131602e-22,-0.0025215989967393992,0.00028452405943910075,-0.0028838183447369714,-44359318192244146e-21,0.0028673104510747727,-2621219606663283e-20,-0.002677868234627262,-0.0023358344041558565,0.002884073465899445
354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,-0.00032621494648416016,-0.0008414064408903688,-0.005576710122267459,0.005601148224436747,-0.005604007054634319,-0.005559922664415018,0.005601499330251447,-0.0013850663042541678,-0.005600822156972829,-0.005605852074261897,0.0056019573276400725,-4325041658809203e-20,9025762048586738e-22,-0.0012904248150198,0.0009842296030398157,-0.0012996105856805107,-0.00029087911080011297,0.0012979235746211487,-0.0003208304833233061,-0.0012921362369604505,-0.0012871961433877227,0.001298447920027479
97,-0.012254478086642706,-0.05171470052628324,0.0696049721740688,0.06968913767840812,0.05076105061790592,-0.06959542901005866,-0.069739879942611,0.06228707757357066,-0.06978066477918121,0.06978239377056461,0.06973923698145335,19137820789716375e-21,1605967160350774e-20,0.001416051100998128,0.004988490277647917,0.0034141797060068257,0.0011835559968172982,4325606874883148e-20,15307370273831555e-21,-0.0052935253127417425,-0.005286084839797089,-0.001183330456256404
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,-0.0025256713417273202,-0.004392009339059366,-0.012731495019826511,0.0129325661244315,-0.012894500705363243,-0.012886768188359987,0.012873809054799845,-0.012727570535300381,-0.01292194737929675,-0.012933932578198304,0.012298618135028638,-0.0002512743063050882,-8860095440349491e-21,-0.004716314006196348,0.004893368618312521,-0.004876638223058699,-0.002554573062399007,0.004348107433483767,-0.004817768535497535,-0.004532781277255288,-0.00489371458891516,0.0041822704686257095
212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,0.021076655131156308,-0.06462596126197351,0.08115415403936055,0.0812012263084263,0.08118527357407856,-0.0811529940500697,-0.08116411565912607,0.07477292178818118,-0.08119640574365894,-0.08120782742989086,-0.08119462074654216,20300689335450706e-21,3402386444462113e-20,-0.015638834194428575,0.018150861105194482,-0.01868764777499654,-0.011768371777485576,0.01883037126290077,-0.0001411184071293814,-0.019068591515684186,-0.019071886117209225,0.019061248942398912
210,0.0020817414080488428,-0.006727123411275793,0.017043159907801808,0.01707263083827837,0.017064060412082083,-0.017027680841722903,0.016570458267971988,0.012331665707181028,-0.017069312953806315,-0.017077832756277833,-0.017072562082163345,-6355088704723677e-21,-6188409488988578e-21,-0.00012594672168586563,0.0005450679068413067,-0.0003817493895281465,-8788549244129196e-20,5902159189474787e-20,-6938700758907235e-21,-0.0015202157364292979,-0.002730479883754494,0.0028532543550202627
369,0.0013696300606489409,-0.0042110832416567545,0.013121046753923338,0.013148646157501553,0.013140890324336407,-0.013102781263016006,0.012947817705157627,0.008771144948094056,-0.013144926104509791,-0.013153830440690517,-0.013151257093708901,1116884413621122e-21,5822123185783568e-22,0.0006384375314116286,0.003543349032659515,0.0018713160255384165,-0.0005911414609306997,0.0004719515674591612,17500843071949213e-22,-0.004150500959141157,-0.005389063606294486,0.005262771600270999
136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,-0.00019238824434680835,-0.001006443956072911,0.004881606810659467,-0.005622304851085724,-0.005543953393601919,-0.00554132766074561,-0.005045425678877391,0.0025899119705285467,0.005578272657215,0.005625892369129248,0.005573196272859682,708330045295219e-22,7262902924562442e-23,6609962591511143e-23,8613807040563914e-23,7603277713853773e-23,7900137793601103e-23,7313098958870723e-23,6716344812772446e-23,7808318116739321e-23,-4729383943323506e-23,6493802884831312e-23
13,-0.00021298763354798966,-0.0012904791572070917,0.007438923118248675,-0.0076401092974346385,-0.007421130629154893,-0.007627738104751869,-0.007607217550310019,0.003133973526287581,0.0076630662195923405,0.0076675804673014825,0.007623501330833338,-5461043219578965e-22,-7437955460085077e-22,-8872480466506905e-22,-9454907069980645e-22,-24403543155693264e-23,-5809383510496646e-22,-8545210902211053e-22,-4222664617067884e-22,-3273302223577579e-22,9120950202889944e-22,-9219791491030249e-22
134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,-0.0007244548110195703,-0.004138920799943713,0.013925311125611683,-0.014128083434545968,-0.013907237570528364,-0.014115714337817442,-0.014095107781804783,0.008355603978593695,0.014151065570009225,0.014155580434525694,0.014111577277319376,-66927089621970914e-22,-9106837263073153e-21,-10722428429726927e-21,-5449680248487132e-21,-24985980581759826e-22,-36357648587337366e-21,-1125713322841504e-20,-5175725837497369e-21,2072213311082871e-21,-7987658465871683e-20,-11289264610803151e-21
193,0.00015878392786305984,-0.0034662843901428486,0.011878135094633646,0.011945720780732527,0.011917254374025354,-0.01189421526824519,-0.011925437128628258,0.006644543370419975,-0.011942672747978555,-0.01195376001042181,-0.011912532224807704,-9973623979642188e-21,-9933624070673774e-21,15439447892118263e-21,0.0014595326760013794,-0.00022143720499021025,-0.00022395280958206754,0.0011874906492681803,-10430865852173454e-21,-0.0029962541039610935,-0.0032610723718401735,0.0019101000973113513
373,0.005545064529758559,-0.012796507075803376,0.025003527714520413,0.025027112395130002,0.025020936654531756,-0.0249835035436905,0.024930066311812826,0.020426275963902008,-0.02502400859387932,-0.0250318473676987,-0.025027527261666238,-4475022560362918e-20,-41857707620163165e-21,0.0012569476708741423,0.004491044786308018,0.0032900587483539745,-0.0010190327942097843,0.001056428062590764,-4554431062414599e-20,-0.004810405667490858,-0.005793369322480313,-0.003367796425230607
518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,-0.003531703569617406,-0.005729486597292666,-0.015392628208535042,0.015471460176257557,-0.015475115068507517,-0.015437654430352166,0.015464590331602857,-0.006690924150811517,-0.01547434454503771,-0.0154778580178071,0.01546638658181565,-0.00047658985100001994,16046226235966188e-21,-0.004779867115874026,0.0046115740306678366,-0.004818611762563679,-0.0037125391210464653,0.004811644079401711,-0.002551424082879672,-0.00481666243056969,-0.004805329064062253,0.004811350273260767
283,0.0019490668870042471,-0.00640360556055497,0.016562674209478767,0.01659269616532011,0.016583814273578357,-0.01654846089540485,0.016176180358649206,0.011840057351649946,-0.016589739674136794,-0.016597835925875826,0.016569594152977984,-10858256301371494e-21,-10945003633688888e-21,-0.0002518247007805008,0.004296978296156884,-0.001804836707904156,-0.0013681210030614954,0.0035265990466492037,-14469459142296692e-21,-0.004883579644994918,-0.005153916507404821,0.005178319905669693
513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,-0.0037633061392257083,-0.01298603729890857,0.023622023216042676,-0.024612136292406994,-0.024553495977665207,-0.024604870992387173,0.023382230599849008,0.019276274354601775,-0.024588497177167046,-0.024619845341987023,0.024573426881670635,-7061830281651638e-22,-5069431678605962e-22,-0.00023000393238269135,0.0012796240516703278,-0.001021439189601181,-0.0012898927709938252,0.000992239103825579,-0.0003640992303630408,-0.0011807719041728032,0.001297435353474985,0.00036160399422978384
560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,-0.0020990836183181205,0.006225231078837323,0.024273234359562412,-0.02447314789757349,-0.024225874493644994,-0.02434732348516322,-0.024440834657484256,0.017856398004106877,0.024495155160700444,0.024499634775123402,0.024455444060489828,-4319191835078229e-21,-3849545509526653e-21,-21800664850579743e-22,50663209297363565e-21,7347830073833883e-21,-0.00012383278401956188,-2078133181865338e-20,-4037072840357148e-21,0.00011679886540599815,0.0002662788274163108,-5465851915020803e-21
116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,-3339701095542158e-20,-0.000210912993071799,0.0027078185421148815,-0.002916359309888955,-0.002746679955386272,0.0029425346797784524,-0.0028783429310911823,0.0005478252473950507,0.0029385747068671197,0.002943456398759009,0.0028993139968172266,-7588479006490068e-22,-14606337083097887e-22,-183691077768125e-19,1357369005748621e-20,-59851134644066384e-21,0.0010797830144229567,8706119083863595e-20,-38431704166286274e-24,-0.0007850429652685106,-0.0010657325294190709,6659429465857847e-22
307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,-0.0001767816505908737,-0.0012186592804920293,-0.006736419824169393,0.006782856263816306,-0.006782765884934705,-0.006741142085286256,0.006783106643539705,0.0004819393933981897,-0.006782639687623215,-0.006787845715672369,0.006783860972311873,-6681508926492663e-21,18169749629592946e-22,-0.0021483993947368496,0.00018849603556890526,-0.0022628148030013617,-57814619697407754e-21,0.0022560793906689774,-5683483340371276e-20,-0.002194759502395005,-0.001834470194173085,0.0022618914452789823
411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,0.00031528557986248984,-0.009597095664240385,0.0213171317351748,0.02139126725527629,0.021357368092429496,-0.021338702854992064,-0.021371050688874238,0.015121517672034734,-0.021391928383721392,-0.02139974806644207,-0.02133176284763283,-2060362010714023e-20,-19646358605129866e-21,-0.0006626526549339262,0.0038380625444337513,-0.002486954642087924,-0.0010935652953918407,-6415745531268557e-20,-23153226339334143e-21,-0.006683036885552551,-0.0068550988039399186,0.003657054785862812
301,-0.00019239504185514233,-0.0010064538320005978,0.004881555307875374,-0.0056223049552023285,-0.005543955106080689,-0.00554133110762195,-0.005045275708068453,0.002589930483981595,0.005578259874164104,0.005625892371742713,0.005573195967827627,7258981564277345e-23,7443034364708334e-23,6769677691337295e-23,8497101227147863e-23,7780810532681537e-23,8075180603014931e-23,751479924347015e-22,6883031791575511e-23,7747612737474263e-23,-1984178178010554e-23,6653003976030136e-23
468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,-0.00040626382358766033,-0.0014998127830966324,-0.006087700025013687,0.007362358730218788,-0.007330606185173949,-0.007326062258799226,0.007291268954727037,0.0027828102126167265,-0.007356924995836733,-0.007367892944457721,0.007322380603312806,-27001565908457703e-22,-21159698155859274e-22,-0.0001924876925754604,0.0026382020680154605,-0.0008337638836117267,-0.0022833137299772266,0.00022867727055167486,-0.0003887023643038001,-0.0017904670994777494,-0.0027056827160010233,-0.00012298357100912205
132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,-39399105398629786e-21,-0.00023035167498058895,0.0027023855535397157,-0.0029611697291303807,-0.002867688814720465,0.0029903204313927456,-0.0029002742915606727,0.0006140142922406999,0.002983386842103475,-0.0029896877607976657,0.0029482462233926254,15409204182775804e-23,12533338443476705e-23,4122023509606221e-22,-25878457049488546e-22,13498648000903612e-22,0.0009350923967951369,-15064214241300444e-22,16797805572899005e-23,27812386772352315e-21,0.000296868135629888,16530323089514187e-24
388,-3537156687599685e-20,-0.0002928084106222917,0.003083779368162426,0.003371154265833509,-0.0033474662900515872,-0.003342295330099637,0.003341220042262394,0.0005884730957700368,-0.0033833990571268124,-0.0033837061187375894,0.003369285413130668,0,0,0,0,0,0,0,0,0,0,0
367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,0.0002082386842312267,-0.0003481618496951333,-0.0035733492209882034,0.0035699553539202955,0.003565871959220396,-0.00352637619010171,0.0035081843413641844,0.0014023145965698647,-0.0035658536512782613,-0.003573859878801322,-0.0035639032477020882,-26884588607792304e-21,2272441311859663e-21,-0.0017179015597671016,0.0005609199250349722,-0.0016956263689883871,-22311888839735006e-21,0.0016249952310284643,-0.0001798115975517045,-0.0014550025863159233,-0.0015357740875225345,0.0016548989394631203
74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,-0.0003271373295795077,-0.004791392747839018,0.007948251503847314,-0.008220226667789599,-0.00805810656667122,-0.008088483514022693,-0.00814979341335581,0.00339920068948113,0.008221891967899464,0.008227901082459577,0.008181013359883027,-1272351935088789e-21,-0.00013026759482318018,5774484725939999e-22,0.0002284460125788479,3465954240972069e-21,11320598089281653e-21,-10377880541617701e-21,-12773186728043395e-22,9472670486349033e-20,-0.0028326899688562446,-260974813176551e-21
618,-0.0001077599033476595,-0.0019083001684762624,0.008759582084857054,0.008897170329969784,0.007026678982114287,-0.00883917654919697,-0.008847255830962575,0.003847575978601081,-0.00890937970222655,-0.008909633417969243,0.008881068097920664,10862619912593852e-22,224214078703433e-20,-0.0007919138658644409,6156571191633098e-20,-0.0014331001171095925,-0.0008472151641243514,0.0014938810564475852,-4824799654426504e-21,-0.0014998143243784845,0.0014288959479135943,0.0014621292937114505
402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,-0.0012237827160075376,-0.0155381813458626,-0.027841707178947628,0.028473933469800983,-0.028465164977527158,-0.028432562817634954,0.028478818064149536,0.018487648337053075,-0.028474985813057074,-0.028479836394399438,0.028476847555121365,-35902098591333864e-21,-8949348918402267e-21,-0.003864252330590817,0.0017073115051106924,-0.003984110729901291,-0.0007153014059368412,0.003999824367235533,-0.0001963939653077118,-0.003983345649387265,-0.003865474004469599,0.0039957152905509
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,2131733270319125e-20,-7852876117539487e-20,0.0016619039891442866,0.0016907692671297436,0.001682294807901566,-0.001647387299386363,0.0014352107497769828,0.0002492358051403576,-0.001687835191846565,-0.0016958377056595642,0.0012575028167226138,-7261980716766203e-23,-7100457348127587e-23,-20554615937848353e-22,58474005781902066e-21,-7810690312890639e-21,-7037657490431559e-21,10983611240390767e-21,-9168839916473548e-23,-0.0001334515941919072,-0.00034191714962902506,0.00036207662032711196
121,0.000254978794795635,-0.0008519249812787288,0.00563308048090716,0.005660639362457254,0.005652887731132372,-0.005614842815629628,0.005462290697261618,0.0024022984844943585,-0.005656899438950591,-0.005665830140864914,-0.0056632843027332735,-13349941361595619e-21,-13809930628883027e-21,0.0011499186608620038,0.006239960566822078,0.0033831063169826314,-0.0012013698595991773,0.0007546738197738989,-1270554241084021e-20,-0.007107640031751072,-0.008865465964641384,0.008871239058435287
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,-0.01258148575671214,-0.03202433951735317,0.0427737498672669,-0.044194206632738986,-0.044112155948893506,-0.044122148263556316,0.03856458014445563,0.028096495659132525,0.04415383627364866,0.0441958636996147,0.04413490830911693,0.0003104400650701944,0.0003097896783298415,-0.0016858157061192536,-0.017638175570971915,-0.0039045174348142364,-0.007510691698752736,0.00831637378905925,0.00026794435032140296,-0.016602464380091164,0.01812503935212495,-0.001012368070682279
395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,-0.001940831310672575,-0.011076358116087093,0.0248721208686542,-0.025004119603733166,-0.02466563131065569,-0.024791490238858183,-0.025027577672926515,0.018391446625808827,0.025074746507245838,0.02507925574351333,0.025036311974959702,28926457394107263e-21,29042027755443733e-21,3613747509229048e-20,0.0003546424307105944,5257038520739554e-20,-4208792214355217e-20,-10108643231032666e-21,28836089716488544e-21,-47608884342797975e-21,-0.00438355178966604,3050923936814831e-20
290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
